Genome-Wide Association Analyses on Blood Pressure Using Three Different Phenotype Definitions.
('Genome-Wide', 'Genome-Wide', 'NNP', 'B-NP', 'O')
('number', 'number', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('frequencies', 'frequency', 'NNS', 'B-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('discrete', 'discrete', 'JJ', 'B-NP', 'O')
('variables', 'variable', 'NNS', 'I-NP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('gender', 'gender', 'NN', 'B-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('describe', 'describe', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('baseline', 'baseline', 'NN', 'I-NP', 'O')
('characteristics', 'characteristic', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('study', 'study', 'NN', 'B-NP', 'O')
('subjects', 'subject', 'NNS', 'I-NP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('STATA', 'STATA', 'NN', 'I-NP', 'B-protein')
('software', 'software', 'NN', 'I-NP', 'I-protein')
('package,', 'package,', 'NN', 'I-NP', 'I-protein')
('v11', 'v11', 'NN', 'I-NP', 'I-protein')
('(Stata', '(Stata', 'NNP', 'I-NP', 'O')
('Corp,', 'Corp,', 'NNP', 'I-NP', 'O')
('College', 'College', 'NNP', 'I-NP', 'O')
('station,', 'station,', 'VBD', 'B-VP', 'O')
('Texas,', 'Texas,', 'NNP', 'B-NP', 'O')
('USA).', 'USA).', 'NNP', 'I-NP', 'O')
We drew box plots of systolic (SBP) and diastolic blood pressure (DBP) by gender and three age groups (3949, 5059, and 6070) using R program, v2.9.1 (http://www.
('We', 'We', 'PRP', 'B-NP', 'O')
('drew', 'draw', 'VBD', 'B-VP', 'O')
('box', 'box', 'NN', 'B-NP', 'O')
('plots', 'plot', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('systolic', 'systolic', 'JJ', 'B-NP', 'O')
('(SBP)', '(SBP)', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('diastolic', 'diastolic', 'JJ', 'B-NP', 'O')
('blood', 'blood', 'NN', 'I-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('(DBP)', '(DBP)', 'NN', 'I-NP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('gender', 'gender', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('three', 'three', 'CD', 'B-NP', 'O')
('age', 'age', 'NN', 'I-NP', 'O')
('groups', 'group', 'NNS', 'I-NP', 'O')
('(3949,', '(3949,', 'VBP', 'B-VP', 'O')
('5059,', '5059,', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('6070)', '6070)', 'CD', 'I-NP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('R', 'R', 'NN', 'B-NP', 'B-protein')
('program,', 'program,', 'NN', 'I-NP', 'I-protein')
('v2.9.1', 'v2.9.1', 'NN', 'I-NP', 'I-protein')
('(http://www.', '(http://www.', '.', 'O', 'O')
rproject.
('rproject.', 'rproject.', 'LS', 'B-LST', 'O')
org).
('org).', 'org).', 'LS', 'B-LST', 'O')
Three phenotype models were used: first, we compared the younger age group of 3949 years with high SBP (≥140 mm Hg) and the elderly age group of 6070 years with low SBP (＜120 mm Hg); second, we performed a GWAS by comparing the upper 25% and lower 25% of the SBP distribution; and finally, we performed QTL analyses on SBP and DBP.
('Three', 'Three', 'CD', 'B-NP', 'O')
('phenotype', 'phenotype', 'NN', 'I-NP', 'O')
('models', 'model', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('used:', 'used:', ':', 'O', 'O')
('first,', 'first,', 'NN', 'B-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('compared', 'compare', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('younger', 'young', 'JJR', 'I-NP', 'O')
('age', 'age', 'NN', 'I-NP', 'O')
('group', 'group', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('3949', '3949', 'CD', 'B-NP', 'O')
('years', 'year', 'NNS', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('high', 'high', 'JJ', 'B-NP', 'O')
('SBP', 'SBP', 'NN', 'I-NP', 'O')
('(≥140', '(≥140', 'CD', 'I-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg)', 'Hg)', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('elderly', 'elderly', 'JJ', 'I-NP', 'O')
('age', 'age', 'NN', 'I-NP', 'O')
('group', 'group', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('6070', '6070', 'CD', 'B-NP', 'O')
('years', 'year', 'NNS', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('low', 'low', 'JJ', 'B-NP', 'O')
('SBP', 'SBP', 'NN', 'I-NP', 'O')
('(＜120', '(＜120', 'CD', 'I-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg);', 'Hg);', 'NN', 'I-NP', 'O')
('second,', 'second,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('performed', 'perform', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'B-protein')
('by', 'by', 'IN', 'B-PP', 'O')
('comparing', 'compare', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('upper', 'upper', 'JJ', 'I-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('lower', 'low', 'JJR', 'B-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('SBP', 'SBP', 'NN', 'I-NP', 'O')
('distribution;', 'distribution;', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('finally,', 'finally,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('performed', 'perform', 'VBD', 'B-VP', 'O')
('QTL', 'QTL', 'NN', 'B-NP', 'O')
('analyses', 'analysis', 'NNS', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('and', 'and', 'CC', 'I-NP', 'O')
('DBP.', 'DBP.', 'NN', 'I-NP', 'O')
We used PLINK v1.06 to estimate MAF, to test for deviations from HWE, and to conduct singlemarker genomewide association tests (Purcell et al., 2007).
('We', 'We', 'PRP', 'B-NP', 'O')
('used', 'use', 'VBD', 'B-VP', 'O')
('PLINK', 'PLINK', 'NN', 'B-NP', 'O')
('v1.06', 'v1.06', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('estimate', 'estimate', 'VB', 'I-VP', 'O')
('MAF,', 'MAF,', 'NNP', 'B-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('test', 'test', 'VB', 'I-VP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('deviations', 'deviation', 'NNS', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('HWE,', 'HWE,', 'NN', 'B-NP', 'B-protein')
('and', 'and', 'CC', 'O', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('conduct', 'conduct', 'VB', 'I-VP', 'O')
('singlemarker', 'singlemarker', 'NN', 'B-NP', 'O')
('genomewide', 'genomewide', 'JJ', 'I-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('tests', 'test', 'NNS', 'I-NP', 'O')
('(Purcell', '(Purcell', 'NNP', 'I-NP', 'O')
('et', 'et', 'NNP', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('2007).', '2007).', 'CD', 'B-NP', 'O')
While we tested discrete phe  notypes in multiple logistic regression analyses, we carried out multiple linear regression analyses between 352,228 SNP markers with SBP and DBP using models with adjustments for age, sex, place of residence, and BMI under an additive genetic model.
('While', 'While', 'IN', 'B-SBAR', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('tested', 'test', 'VBD', 'B-VP', 'O')
('discrete', 'discrete', 'JJ', 'B-NP', 'O')
('phe', 'phe', 'NN', 'I-NP', 'O')
('notypes', 'notype', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('multiple', 'multiple', 'JJ', 'B-NP', 'O')
('logistic', 'logistic', 'JJ', 'I-NP', 'O')
('regression', 'regression', 'NN', 'I-NP', 'O')
('analyses,', 'analyses,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('carried', 'carry', 'VBD', 'B-VP', 'O')
('out', 'out', 'RP', 'B-PRT', 'O')
('multiple', 'multiple', 'JJ', 'B-NP', 'O')
('linear', 'linear', 'JJ', 'I-NP', 'O')
('regression', 'regression', 'NN', 'I-NP', 'O')
('analyses', 'analysis', 'NNS', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('352,228', '352,228', 'CD', 'B-NP', 'O')
('SNP', 'SNP', 'NN', 'I-NP', 'O')
('markers', 'marker', 'NNS', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('and', 'and', 'CC', 'I-NP', 'O')
('DBP', 'DBP', 'NN', 'I-NP', 'B-protein')
('using', 'use', 'VBG', 'B-VP', 'O')
('models', 'model', 'NNS', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('adjustments', 'adjustment', 'NNS', 'B-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('age,', 'age,', 'NN', 'B-NP', 'O')
('sex,', 'sex,', 'NN', 'I-NP', 'O')
('place', 'place', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('residence,', 'residence,', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('BMI', 'BMI', 'NN', 'I-NP', 'B-protein')
('under', 'under', 'IN', 'B-PP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('additive', 'additive', 'JJ', 'I-NP', 'O')
('genetic', 'genetic', 'JJ', 'I-NP', 'O')
('model.', 'model.', 'NN', 'I-NP', 'O')
Further analyses were performed after stratification of gender with adjustments for age, place of residence, and BMI.
('Further', 'Further', 'JJ', 'B-NP', 'O')
('analyses', 'analysis', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('performed', 'perform', 'VBN', 'I-VP', 'O')
('after', 'after', 'IN', 'B-PP', 'O')
('stratification', 'stratification', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('gender', 'gender', 'NN', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('adjustments', 'adjustment', 'NNS', 'B-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('age,', 'age,', 'NN', 'B-NP', 'O')
('place', 'place', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('residence,', 'residence,', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('BMI.', 'BMI.', 'NN', 'I-NP', 'O')
We summarized the GWAS results with the integration of PLINK output and annotation data using Python v2.6.2 (http:// python.
('We', 'We', 'PRP', 'B-NP', 'O')
('summarized', 'summarize', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'B-protein')
('results', 'result', 'VBZ', 'B-VP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('integration', 'integration', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('PLINK', 'PLINK', 'NN', 'B-NP', 'B-protein')
('output', 'output', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('annotation', 'annotation', 'NN', 'I-NP', 'O')
('data', 'datum', 'NNS', 'I-NP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('Python', 'Python', 'NN', 'B-NP', 'B-protein')
('v2.6.2', 'v2.6.2', 'NN', 'I-NP', 'I-protein')
('(http://', '(http://', 'SYM', 'B-VP', 'O')
('python.', 'python.', 'NN', 'B-NP', 'O')
org).
('org).', 'org).', 'LS', 'B-LST', 'O')
We present the Manhattan plots of the GWAS results, which were drawn using R v.2.9.1.
('We', 'We', 'PRP', 'B-NP', 'O')
('present', 'present', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Manhattan', 'Manhattan', 'NNP', 'I-NP', 'O')
('plots', 'plot', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'B-protein')
('results,', 'results,', 'NN', 'I-NP', 'I-protein')
('which', 'which', 'WDT', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('drawn', 'draw', 'VBN', 'I-VP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('R', 'R', 'NN', 'B-NP', 'O')
('v.2.9.1.', 'v.2.9.1.', 'NN', 'I-NP', 'O')
As shown in Table 1, the study subjects were composed of 4183 men (47.3%) and 4659 women (52.7%) with a mean age of 52 and 53 years, respectively.
('As', 'As', 'IN', 'B-SBAR', 'O')
('shown', 'show', 'VBN', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('Table', 'Table', 'JJ', 'B-NP', 'O')
('1,', '1,', 'CD', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('study', 'study', 'NN', 'I-NP', 'O')
('subjects', 'subject', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('composed', 'compose', 'VBN', 'I-VP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('4183', '4183', 'CD', 'B-NP', 'O')
('men', 'man', 'NNS', 'I-NP', 'O')
('(47.3%)', '(47.3%)', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('4659', '4659', 'CD', 'B-NP', 'O')
('women', 'woman', 'NNS', 'I-NP', 'O')
('(52.7%)', '(52.7%)', 'LS', 'B-ADVP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('mean', 'mean', 'JJ', 'I-NP', 'O')
('age', 'age', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('52', '52', 'CD', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('53', '53', 'CD', 'I-NP', 'O')
('years,', 'years,', 'NN', 'I-NP', 'O')
('respectively.', 'respectively.', 'NN', 'I-NP', 'O')
Among 7287 individuals who answered the question on medication use, 10.3% of men and 14.8% of women answered that they had taken antihypertensive drugs.
('Among', 'Among', 'IN', 'B-PP', 'O')
('7287', '7287', 'CD', 'B-NP', 'O')
('individuals', 'individual', 'NNS', 'I-NP', 'O')
('who', 'who', 'WP', 'B-NP', 'O')
('answered', 'answer', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('question', 'question', 'NN', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('medication', 'medication', 'NN', 'B-NP', 'O')
('use,', 'use,', 'NN', 'I-NP', 'O')
('10.3%', '10.3%', 'CD', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('men', 'man', 'NNS', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('14.8%', '14.8%', 'CD', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('women', 'woman', 'NNS', 'B-NP', 'O')
('answered', 'answer', 'VBD', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('they', 'they', 'PRP', 'B-NP', 'O')
('had', 'have', 'VBD', 'B-VP', 'O')
('taken', 'take', 'VBN', 'I-VP', 'O')
('antihypertensive', 'antihypertensive', 'JJ', 'B-NP', 'O')
('drugs.', 'drugs.', 'NNS', 'I-NP', 'O')
The mean SBP and mean DBP among men (122/82 mm Hg) were slightly higher than those of women (121/79 mm Hg).
('The', 'The', 'DT', 'B-NP', 'O')
('mean', 'mean', 'JJ', 'I-NP', 'O')
('SBP', 'SBP', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('mean', 'mean', 'JJ', 'B-NP', 'O')
('DBP', 'DBP', 'NN', 'I-NP', 'B-protein')
('among', 'among', 'IN', 'B-PP', 'O')
('men', 'man', 'NNS', 'B-NP', 'O')
('(122/82', '(122/82', 'CD', 'B-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg)', 'Hg)', 'NN', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('slightly', 'slightly', 'RB', 'B-ADJP', 'O')
('higher', 'high', 'JJR', 'I-ADJP', 'O')
('than', 'than', 'IN', 'B-PP', 'O')
('those', 'those', 'DT', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('women', 'woman', 'NNS', 'B-NP', 'O')
('(121/79', '(121/79', 'CD', 'B-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg).', 'Hg).', 'NNP', 'B-NP', 'O')
The box plots present the distributions of SBP and DBP by gender and age (Fig.
('The', 'The', 'DT', 'B-NP', 'O')
('box', 'box', 'NN', 'I-NP', 'O')
('plots', 'plot', 'NNS', 'I-NP', 'O')
('present', 'present', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('distributions', 'distribution', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('and', 'and', 'CC', 'I-NP', 'O')
('DBP', 'DBP', 'NN', 'I-NP', 'B-protein')
('by', 'by', 'IN', 'B-PP', 'O')
('gender', 'gender', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('age', 'age', 'NN', 'I-NP', 'O')
('(Fig.', '(Fig.', 'NN', 'I-NP', 'O')
1).
('1).', '1).', 'LS', 'B-LST', 'O')
Blood pressure tended to increase with age, especially in the case of SBP.
('Blood', 'Blood', 'NN', 'B-NP', 'O')
('pressure', 'pressure', 'NN', 'I-NP', 'O')
('tended', 'tend', 'VBD', 'B-VP', 'O')
('to', 'to', 'TO', 'I-VP', 'O')
('increase', 'increase', 'VB', 'I-VP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('age,', 'age,', 'NN', 'B-NP', 'O')
('especially', 'especially', 'RB', 'B-ADVP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('case', 'case', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('SBP.', 'SBP.', 'NN', 'B-NP', 'O')
The upper 25% and lower 25% of the SBP distribution in men, women, and all subjects were 110/132, 107/133, and 109/132 mm Hg, respectively.
('The', 'The', 'DT', 'B-NP', 'O')
('upper', 'upper', 'JJ', 'I-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('lower', 'low', 'JJR', 'B-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('SBP', 'SBP', 'NN', 'I-NP', 'O')
('distribution', 'distribution', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('men,', 'men,', 'NN', 'B-NP', 'O')
('women,', 'women,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('all', 'all', 'DT', 'B-NP', 'O')
('subjects', 'subject', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('110/132,', '110/132,', 'CD', 'B-NP', 'O')
('107/133,', '107/133,', 'CD', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('109/132', '109/132', 'CD', 'I-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg,', 'Hg,', 'NNP', 'I-NP', 'O')
('respectively.', 'respectively.', '.', 'O', 'O')
The corresponding values of DBP were 74/89, 70/87, and 72/88 mm Hg, respectively.
('The', 'The', 'DT', 'B-NP', 'O')
('corresponding', 'correspond', 'VBG', 'I-NP', 'O')
('values', 'value', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('DBP', 'DBP', 'NN', 'B-NP', 'B-protein')
('were', 'be', 'VBD', 'B-VP', 'O')
('74/89,', '74/89,', 'CD', 'B-NP', 'O')
('70/87,', '70/87,', 'CD', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('72/88', '72/88', 'CD', 'I-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg,', 'Hg,', 'NN', 'I-NP', 'O')
('respectively.', 'respectively.', 'NN', 'I-NP', 'O')
While the distribution of DBP was approximately normal, the distribution of SBP was slightly skewed to the right.
('While', 'While', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('distribution', 'distribution', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('DBP', 'DBP', 'NN', 'B-NP', 'B-protein')
('was', 'be', 'VBD', 'B-VP', 'O')
('approximately', 'approximately', 'RB', 'B-ADVP', 'O')
('normal,', 'normal,', 'RB', 'B-ADVP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('distribution', 'distribution', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('was', 'be', 'VBD', 'B-VP', 'O')
('slightly', 'slightly', 'RB', 'I-VP', 'O')
('skewed', 'skew', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('right.', 'right.', 'NN', 'I-NP', 'O')
Since most previous GWASs on SBP were conducted without any transformation, we performed a GWAS using the untransformed SBP response variable for comparability with the previous reports.
('Since', 'Since', 'IN', 'B-SBAR', 'O')
('most', 'most', 'JJS', 'B-NP', 'O')
('previous', 'previous', 'JJ', 'I-NP', 'O')
('GWASs', 'GWAS', 'NNS', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('were', 'be', 'VBD', 'B-VP', 'O')
('conducted', 'conduct', 'VBN', 'I-VP', 'O')
('without', 'without', 'IN', 'B-PP', 'O')
('any', 'any', 'DT', 'B-NP', 'O')
('transformation,', 'transformation,', 'NN', 'I-NP', 'B-protein')
('we', 'we', 'PRP', 'B-NP', 'O')
('performed', 'perform', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'B-protein')
('using', 'use', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('untransformed', 'untransformed', 'JJ', 'I-NP', 'O')
('SBP', 'SBP', 'NN', 'I-NP', 'O')
('response', 'response', 'NN', 'I-NP', 'O')
('variable', 'variable', 'JJ', 'B-ADJP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('comparability', 'comparability', 'NN', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('previous', 'previous', 'JJ', 'I-NP', 'O')
('reports.', 'reports.', 'NN', 'I-NP', 'O')
Initially, we compared the GWAS results obtained by using three different phenotype definitions for SBP (Table 2).
('Initially,', 'Initially,', 'IN', 'B-SBAR', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('compared', 'compare', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'O')
('results', 'result', 'NNS', 'I-NP', 'O')
('obtained', 'obtain', 'VBN', 'B-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('three', 'three', 'CD', 'B-NP', 'O')
('different', 'different', 'JJ', 'I-NP', 'O')
('phenotype', 'phenotype', 'NN', 'I-NP', 'O')
('definitions', 'definition', 'NNS', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('(Table', '(Table', 'JJ', 'B-NP', 'O')
('2).', '2).', 'CD', 'I-NP', 'O')
Although we compared comparably young hypertensive cases (SBP≥140 mm Hg) with elderly normotensive controls (SBP＜120 mm Hg) to increase the statistical power, the numbers of cases and controls were not sufficiently large enough to achieve a genomewide level of significance.
('Although', 'Although', 'IN', 'B-SBAR', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('compared', 'compare', 'VBD', 'B-VP', 'O')
('comparably', 'comparably', 'RB', 'B-NP', 'O')
('young', 'young', 'JJ', 'I-NP', 'O')
('hypertensive', 'hypertensive', 'JJ', 'I-NP', 'O')
('cases', 'case', 'NNS', 'I-NP', 'O')
('(SBP≥140', '(SBP≥140', 'NN', 'I-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg)', 'Hg)', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('elderly', 'elderly', 'JJ', 'B-NP', 'O')
('normotensive', 'normotensive', 'JJ', 'I-NP', 'O')
('controls', 'control', 'NNS', 'I-NP', 'O')
('(SBP＜120', '(SBP＜120', 'NN', 'I-NP', 'O')
('mm', 'mm', 'NN', 'I-NP', 'O')
('Hg)', 'Hg)', 'NN', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('increase', 'increase', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('statistical', 'statistical', 'JJ', 'I-NP', 'O')
('power,', 'power,', 'NN', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('numbers', 'number', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('cases', 'case', 'NNS', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('controls', 'control', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('not', 'not', 'RB', 'O', 'O')
('sufficiently', 'sufficiently', 'RB', 'B-ADJP', 'O')
('large', 'large', 'JJ', 'I-ADJP', 'O')
('enough', 'enough', 'RB', 'B-ADVP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('achieve', 'achieve', 'VB', 'I-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('genomewide', 'genomewide', 'JJ', 'I-NP', 'O')
('level', 'level', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('significance.', 'significance.', 'NN', 'B-NP', 'O')
Fig.
('Fig.', 'Fig.', 'NNP', 'B-NP', 'O')
2 shows two SNPs that exceeded the genomewide threshold in the QTL analysis as well as in the discrete trait analysis, comparing the upper 25% of individuals with hypertension with the lower 25% of individuals with hypotension.
('2', '2', 'CD', 'B-NP', 'O')
('shows', 'show', 'VBZ', 'B-VP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
